Index,UuidFileMd5,Caller,Callee,Argc,Argv,Return,Type,EdgeNum
3581,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""/usr/share/nginx/html/poweredby.png""]]}","{""value"": ""/usr/share/nginx/html/poweredby.png""}",original,
3582,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", false]]}","{""value"": """"}",original,
3583,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""/usr/share/nginx/html/4571dc396d199c82c82aff3187109d41_11112222-2222-3333-4444-5555666677778888.php""]]}","{""value"": ""/usr/share/nginx/html/4571dc396d199c82c82aff3187109d41_11112222-2222-3333-4444-5555666677778888.php""}",original,
3584,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""/usr/share/nginx/html/poweredby.png""]]}","{""value"": ""/usr/share/nginx/html/poweredby.png""}",original,
3585,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""/usr/share/nginx/html/404.html""]]}","{""value"": ""/usr/share/nginx/html/404.html""}",original,
3586,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""/usr/share/nginx/html/4571dc396d199c82c82aff3187109d41_11112222-2222-3333-4444-5555666677778888.php""]]}","{""value"": ""/usr/share/nginx/html/4571dc396d199c82c82aff3187109d41_11112222-2222-3333-4444-5555666677778888.php""}",original,
3587,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun sgid dosyalarini bul""]]}","{""value"": ""Butun sgid dosyalarini bul""}",original,
3588,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -perm -02000 -ls""]]}","{""value"": ""find . -type f -perm -02000 -ls""}",original,
3589,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun sgid dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun sgid dosyalarini simdiki dizinde bul""}",original,
3590,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name \""config*\""""]]}","{""value"": ""find / -type f -name &quot;config*&quot;""}",original,
3591,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun config* dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun config* dosyalarini simdiki dizinde bul""}",original,
3592,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name .htpasswd""]]}","{""value"": ""find / -type f -name .htpasswd""}",original,
3593,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .htpasswd dosyalarini bul""]]}","{""value"": ""Butun .htpasswd dosyalarini bul""}",original,
3594,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name .bash_history""]]}","{""value"": ""find / -type f -name .bash_history""}",original,
3595,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", null]]}","{""value"": """"}",original,
3596,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""ls -la""]]}","{""value"": ""ls -la""}",original,
3597,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -name \""config*\""""]]}","{""value"": ""find . -type f -name &quot;config*&quot;""}",original,
3598,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -name service.pwd""]]}","{""value"": ""find . -type f -name service.pwd""}",original,
3599,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun service.pwd dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun service.pwd dosyalarini simdiki dizinde bul""}",original,
3600,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .htpasswd dosyalarini bul""]]}","{""value"": ""Butun .htpasswd dosyalarini bul""}",original,
3601,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name service.pwd""]]}","{""value"": ""find / -type f -name service.pwd""}",original,
3602,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -name service.pwd""]]}","{""value"": ""find . -type f -name service.pwd""}",original,
3603,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .fetchmailrc dosyalarini bul""]]}","{""value"": ""Butun .fetchmailrc dosyalarini bul""}",original,
3604,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -name .fetchmailrc""]]}","{""value"": ""find . -type f -name .fetchmailrc""}",original,
3605,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""lsattr -va""]]}","{""value"": ""lsattr -va""}",original,
3606,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun Acik Portlari goster.""]]}","{""value"": ""Butun Acik Portlari goster.""}",original,
3607,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name .bash_history""]]}","{""value"": ""find / -type f -name .bash_history""}",original,
3608,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .fetchmailrc dosyalarini bul""]]}","{""value"": ""Butun .fetchmailrc dosyalarini bul""}",original,
3609,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""/usr/share/nginx/html/nginx-logo.png""]]}","{""value"": ""/usr/share/nginx/html/nginx-logo.png""}",original,
3610,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", null]]}","{""value"": """"}",original,
3611,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""/usr/share/nginx/html/ad7afe1c065ab1b71aba8493bc78824f_b57f082c-e05a-4460-93ca-2690928fd178.php""]]}","{""value"": ""/usr/share/nginx/html/ad7afe1c065ab1b71aba8493bc78824f_b57f082c-e05a-4460-93ca-2690928fd178.php""}",original,
3612,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun suid dosyalarini bul""]]}","{""value"": ""Butun suid dosyalarini bul""}",original,
3613,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -perm -02000 -ls""]]}","{""value"": ""find / -type f -perm -02000 -ls""}",original,
3614,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -perm -02000 -ls""]]}","{""value"": ""find . -type f -perm -02000 -ls""}",original,
3615,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun sgid dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun sgid dosyalarini simdiki dizinde bul""}",original,
3616,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name \""config*\""""]]}","{""value"": ""find / -type f -name &quot;config*&quot;""}",original,
3617,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -perm -2 -ls""]]}","{""value"": ""find / -perm -2 -ls""}",original,
3618,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -perm -2 -ls""]]}","{""value"": ""find . -perm -2 -ls""}",original,
3619,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name service.pwd""]]}","{""value"": ""find / -type f -name service.pwd""}",original,
3620,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun service.pwd dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun service.pwd dosyalarini simdiki dizinde bul""}",original,
3621,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name .htpasswd""]]}","{""value"": ""find / -type f -name .htpasswd""}",original,
3622,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .htpasswd dosyalarini bul""]]}","{""value"": ""Butun .htpasswd dosyalarini bul""}",original,
3623,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -name .htpasswd""]]}","{""value"": ""find . -type f -name .htpasswd""}",original,
3624,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .htpasswd dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun .htpasswd dosyalarini simdiki dizinde bul""}",original,
3625,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .bash_history dosyalarini bul""]]}","{""value"": ""Butun .bash_history dosyalarini bul""}",original,
3626,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name .fetchmailrc""]]}","{""value"": ""find / -type f -name .fetchmailrc""}",original,
3627,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .fetchmailrc dosyalarini bul""]]}","{""value"": ""Butun .fetchmailrc dosyalarini bul""}",original,
3628,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .fetchmailrc dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun .fetchmailrc dosyalarini simdiki dizinde bul""}",original,
3629,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""lsattr -va""]]}","{""value"": ""lsattr -va""}",original,
3630,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""/usr/share/nginx/html/617f86f4d8d03669993f91bda7d603cd_43c743a2-6797-40fd-90ed-d5da91153dec.php""]]}","{""value"": ""/usr/share/nginx/html/617f86f4d8d03669993f91bda7d603cd_43c743a2-6797-40fd-90ed-d5da91153dec.php""}",original,
3631,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun Acik Portlari goster.""]]}","{""value"": ""Butun Acik Portlari goster.""}",original,
3632,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -perm -04000 -ls""]]}","{""value"": ""find / -type f -perm -04000 -ls""}",original,
3633,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun suid dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun suid dosyalarini simdiki dizinde bul""}",original,
3634,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun sgid dosyalarini bul""]]}","{""value"": ""Butun sgid dosyalarini bul""}",original,
3635,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -perm -02000 -ls""]]}","{""value"": ""find . -type f -perm -02000 -ls""}",original,
3636,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun config* dosyalarini bul""]]}","{""value"": ""Butun config* dosyalarini bul""}",original,
3637,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun config* dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun config* dosyalarini simdiki dizinde bul""}",original,
3638,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun service.pwd dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun service.pwd dosyalarini simdiki dizinde bul""}",original,
3639,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .htpasswd dosyalarini bul""]]}","{""value"": ""Butun .htpasswd dosyalarini bul""}",original,
3640,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""/usr/share/nginx/html/4571dc396d199c82c82aff3187109d41_3c202525-2bef-49f8-86e3-2fed6a552c80.php""]]}","{""value"": ""/usr/share/nginx/html/4571dc396d199c82c82aff3187109d41_3c202525-2bef-49f8-86e3-2fed6a552c80.php""}",original,
3641,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -name .bash_history""]]}","{""value"": ""find . -type f -name .bash_history""}",original,
3642,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .bash_history dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun .bash_history dosyalarini simdiki dizinde bul""}",original,
3643,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -name .fetchmailrc""]]}","{""value"": ""find . -type f -name .fetchmailrc""}",original,
3644,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""/usr/share/nginx/html/fd78a5d6f99f1b1c376c0f24e0b1f611_fffe529a-edcc-49e9-bdf4-6076b4437530.php""]]}","{""value"": ""/usr/share/nginx/html/fd78a5d6f99f1b1c376c0f24e0b1f611_fffe529a-edcc-49e9-bdf4-6076b4437530.php""}",original,
3645,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""/usr/share/nginx/html/8128643fe3d3466f7d7419718f893a14_b2ea5c2d-b18e-48b4-872a-7878377e9238.php""]]}","{""value"": ""/usr/share/nginx/html/8128643fe3d3466f7d7419718f893a14_b2ea5c2d-b18e-48b4-872a-7878377e9238.php""}",original,
3646,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", null]]}","{""value"": """"}",original,
3647,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""-------------------------------------------------------------------""]]}","{""value"": ""-------------------------------------------------------------------""}",original,
3648,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -perm -04000 -ls""]]}","{""value"": ""find / -type f -perm -04000 -ls""}",original,
3649,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun sgid dosyalarini bul""]]}","{""value"": ""Butun sgid dosyalarini bul""}",original,
3650,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -perm -02000 -ls""]]}","{""value"": ""find . -type f -perm -02000 -ls""}",original,
3651,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun config.inc.php dosyalarini bul""]]}","{""value"": ""Butun config.inc.php dosyalarini bul""}",original,
3652,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun config* dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun config* dosyalarini simdiki dizinde bul""}",original,
3653,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -perm -2 -ls""]]}","{""value"": ""find / -perm -2 -ls""}",original,
3654,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun yazilabilir dosyalari bul""]]}","{""value"": ""Butun yazilabilir dosyalari bul""}",original,
3655,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -perm -2 -ls""]]}","{""value"": ""find . -perm -2 -ls""}",original,
3656,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -name service.pwd""]]}","{""value"": ""find . -type f -name service.pwd""}",original,
3657,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun service.pwd dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun service.pwd dosyalarini simdiki dizinde bul""}",original,
3658,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name .htpasswd""]]}","{""value"": ""find / -type f -name .htpasswd""}",original,
3659,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name .bash_history""]]}","{""value"": ""find / -type f -name .bash_history""}",original,
3660,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .bash_history dosyalarini bul""]]}","{""value"": ""Butun .bash_history dosyalarini bul""}",original,
3661,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .bash_history dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun .bash_history dosyalarini simdiki dizinde bul""}",original,
3662,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name .fetchmailrc""]]}","{""value"": ""find / -type f -name .fetchmailrc""}",original,
3663,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun .fetchmailrc dosyalarini bul""]]}","{""value"": ""Butun .fetchmailrc dosyalarini bul""}",original,
3664,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""lsattr -va""]]}","{""value"": ""lsattr -va""}",original,
3665,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun Linux ikinci erisebilir dosyalarini bul""]]}","{""value"": ""Butun Linux ikinci erisebilir dosyalarini bul""}",original,
3666,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""netstat -an | grep -i listen""]]}","{""value"": ""netstat -an | grep -i listen""}",original,
3667,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""/usr/share/nginx/html/nginx-logo.png""]]}","{""value"": ""/usr/share/nginx/html/nginx-logo.png""}",original,
3668,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", null]]}","{""value"": """"}",original,
3669,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""ls -la""]]}","{""value"": ""ls -la""}",original,
3670,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""-------------------------------------------------------------------""]]}","{""value"": ""-------------------------------------------------------------------""}",original,
3671,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -perm -04000 -ls""]]}","{""value"": ""find / -type f -perm -04000 -ls""}",original,
3672,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun suid dosyalarini bul""]]}","{""value"": ""Butun suid dosyalarini bul""}",original,
3673,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -perm -04000 -ls""]]}","{""value"": ""find . -type f -perm -04000 -ls""}",original,
3674,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun suid dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun suid dosyalarini simdiki dizinde bul""}",original,
3675,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -perm -02000 -ls""]]}","{""value"": ""find / -type f -perm -02000 -ls""}",original,
3676,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun sgid dosyalarini bul""]]}","{""value"": ""Butun sgid dosyalarini bul""}",original,
3677,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -perm -02000 -ls""]]}","{""value"": ""find . -type f -perm -02000 -ls""}",original,
3678,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun sgid dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun sgid dosyalarini simdiki dizinde bul""}",original,
3679,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name config.inc.php""]]}","{""value"": ""find / -type f -name config.inc.php""}",original,
3680,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun config.inc.php dosyalarini bul""]]}","{""value"": ""Butun config.inc.php dosyalarini bul""}",original,
3681,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -type f -name \""config*\""""]]}","{""value"": ""find / -type f -name &quot;config*&quot;""}",original,
3682,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun config* dosyalarini bul""]]}","{""value"": ""Butun config* dosyalarini bul""}",original,
3683,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find . -type f -name \""config*\""""]]}","{""value"": ""find . -type f -name &quot;config*&quot;""}",original,
3684,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun config* dosyalarini simdiki dizinde bul""]]}","{""value"": ""Butun config* dosyalarini simdiki dizinde bul""}",original,
3685,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""find / -perm -2 -ls""]]}","{""value"": ""find / -perm -2 -ls""}",original,
3686,3,__main___3,htmlspecialchars_3,1,"{""value"": [[0, ""string"", ""Butun yazilabilir dosyalari bul""]]}","{""value"": ""Butun yazilabilir dosyalari bul""}",original,
